,0
39522,0.84133744
39534,0.933902
39561,0.8667194
39581,0.811863
39632,0.8701697
39637,0.8517642
39649,0.74225986
39671,0.8627126
39697,0.8472205
39732,0.78298306
39748,0.7987579
39833,0.8641159
39879,0.84593195
39916,0.82313794
39939,0.8921902
39957,0.9216011
39974,0.89121044
40087,0.8830678
40096,0.7961896
40118,0.89218813
40119,0.9009337
40160,0.89675486
40185,0.81225705
40201,0.9013824
40274,0.9298873
40335,0.7203356
40385,0.86553067
40402,0.85087967
40407,0.8912592
40435,0.8422707
40443,0.86344826
40459,0.9211238
40489,0.86216617
40494,0.89183754
40596,0.90261024
40633,0.80662864
40664,0.9093699
40675,0.8228132
40691,0.8453462
40701,0.8719315
40755,0.83097994
40770,0.8121508
40775,0.82769835
40797,0.8981961
40818,0.82094115
40845,0.7706811
40941,0.8831326
40952,0.85573286
40965,0.87079465
40973,0.84792495
40994,0.81701815
41019,0.82970303
41030,0.86427987
41088,0.69176674
41115,0.8759378
41223,0.7962537
41225,0.75871193
41232,0.9273565
41233,0.7945368
41282,0.70278776
41334,0.84848636
41340,0.85861486
41343,0.90507317
41344,0.8815078
41359,0.8113679
41374,0.86823106
41395,0.86256474
41402,0.86280406
41408,0.8546309
41429,0.8673753
41439,0.74857277
41450,0.8084203
41453,0.831597
41496,0.8774073
41508,0.78920704
41541,0.9212405
41542,0.8235851
41549,0.9269895
41583,0.85829335
41596,0.81215763
41605,0.8344779
41608,0.8773745
41636,0.8912444
41640,0.89861953
41727,0.89045286
41746,0.8519358
41804,0.87474203
41837,0.8187779
41854,0.87697613
41872,0.86635137
41957,0.7312754
42067,0.90577364
42093,0.8163355
42104,0.88032454
42128,0.866971
42176,0.8536642
42233,0.86456174
42292,0.8250588
42299,0.87042725
42335,0.9018433
42386,0.92824054
42394,0.84242696
42400,0.8693694
42446,0.8353767
42452,0.85560673
42543,0.8805852
42554,0.91070604
42595,0.6960291
42611,0.7798286
42643,0.8940158
42677,0.84127504
42763,0.8778229
42767,0.8052397
42770,0.8472318
42799,0.76012737
42943,0.86224896
42955,0.9011926
43015,0.9167558
43027,0.8304218
43030,0.89484394
43065,0.8964003
43080,0.8638845
43134,0.89156663
43170,0.8558595
43213,0.7917012
43286,0.8093358
43290,0.88292587
43299,0.7900921
43328,0.774699
43383,0.885769
43386,0.8946145
43411,0.8672162
43554,0.81061757
43583,0.8387608
43588,0.8595655
43655,0.9260286
43665,0.90011245
43685,0.8501408
43694,0.88378567
43698,0.76706946
43700,0.80933666
43706,0.7377231
43723,0.91088307
43745,0.8622553
43746,0.7739073
43759,0.8085993
43773,0.8617236
43778,0.886866
43780,0.8452515
43815,0.8501837
43839,0.80266577
43853,0.88775384
43934,0.83622754
43973,0.8457984
43985,0.87959594
43987,0.8556598
44059,0.7537879
44085,0.86071223
44089,0.8263825
44104,0.93447894
44128,0.8756232
44195,0.8159782
44219,0.89736074
44226,0.9076014
44241,0.8816245
44254,0.83925354
44298,0.888791
44343,0.835478
44357,0.75769156
44367,0.8575475
44424,0.81921345
44440,0.881983
44458,0.85017407
44487,0.7726752
44562,0.9217276
44598,0.8269184
44701,0.9271062
44702,0.93759686
44726,0.83054703
44731,0.81465524
44733,0.8403442
44801,0.93512416
44840,0.819968
44848,0.92860395
44874,0.87961227
44883,0.77053773
44920,0.84949815
44934,0.9190068
44975,0.7197895
44984,0.81698936
45039,0.9031436
45047,0.8573593
45054,0.9077533
45118,0.9085275
45194,0.79755706
45198,0.866572
45208,0.8393872
45224,0.87653625
45241,0.86499095
45244,0.8995854
45251,0.88320965
45268,0.8410671
45284,0.7635228
45416,0.8873503
45435,0.8217546
45445,0.89948153
45502,0.90484107
45507,0.76339465
45553,0.8453827
45557,0.92655617
45586,0.8419712
45594,0.8998953
45749,0.91337466
45758,0.8817464
45791,0.8926617
45797,0.9467151
45801,0.87277263
45805,0.7987439
45807,0.90206796
45815,0.8386276
45838,0.8677569
45878,0.9017479
45944,0.91616404
45959,0.718881
46008,0.87080544
46024,0.8461172
46031,0.81653345
46093,0.8459428
46099,0.79454315
46110,0.8712961
46132,0.83285683
46155,0.8112998
46175,0.8563838
46270,0.7955444
46308,0.89894897
46310,0.7549604
46340,0.81890416
46347,0.87310106
46356,0.81055135
46364,0.9173391
46378,0.8853315
46387,0.80847895
46390,0.7556932
46394,0.85924923
46401,0.8081026
46407,0.80857563
46409,0.89609253
46432,0.8671701
46446,0.868261
46545,0.8453457
46555,0.82672197
46599,0.90643233
46668,0.7349971
46680,0.93712574
46736,0.7622281
46741,0.8551523
46749,0.818477
46750,0.88542175
46812,0.90889055
46841,0.9037897
46849,0.8444856
46862,0.9059164
46889,0.73530054
46893,0.8435769
46912,0.9456089
46935,0.82677346
46993,0.8750217
47008,0.8529558
47092,0.9083909
47098,0.8266704
47106,0.78529197
47120,0.9222922
47130,0.94282395
47169,0.7843318
47174,0.7569378
47180,0.8113234
47190,0.78745776
47231,0.8671507
47273,0.79016054
47285,0.7730957
47289,0.9321976
47301,0.96104157
47304,0.8652374
47324,0.9267949
47392,0.87099737
47398,0.87570494
47428,0.83845484
47462,0.8367154
47474,0.90096414
47492,0.9149449
47514,0.9102472
47555,0.75936306
47582,0.8336306
47610,0.81588644
47615,0.86514646
47622,0.80283743
47629,0.73666066
47667,0.81402135
47704,0.8691243
47744,0.8776354
47746,0.8148886
47755,0.77652854
47798,0.87345666
47802,0.92644846
47838,0.7973412
47874,0.8919654
47887,0.77569926
47927,0.86199254
47950,0.76725656
47959,0.853337
48027,0.8640176
48070,0.80645114
48114,0.8914142
48126,0.81166357
48130,0.8474551
48133,0.8915657
48139,0.76241374
48149,0.92482656
48158,0.9014536
48161,0.8077268
48174,0.83352274
48338,0.8874
48379,0.8256109
48396,0.72840816
48404,0.8370274
48420,0.83220154
48423,0.9058139
48450,0.92197037
48481,0.76087534
48551,0.8064879
48557,0.8710115
48577,0.7731817
48586,0.8234006
48623,0.8208642
48633,0.80112064
48656,0.83428895
48677,0.8616164
48710,0.81267655
48758,0.8098245
48801,0.8813225
48841,0.8224607
48900,0.8667101
48915,0.8362611
48948,0.787801
48995,0.83238816
49060,0.91907126
49065,0.9223365
49109,0.82115304
49141,0.8851092
49171,0.8750361
49187,0.91775477
49227,0.8944701
49236,0.8726074
49253,0.80436695
49298,0.8652253
49338,0.8580729
49361,0.8994825
49432,0.8759942
49469,0.8327091
49478,0.8620342
49479,0.84207016
49493,0.87458
49534,0.8711553
49615,0.88964796
49668,0.90618
49681,0.81733274
49799,0.7733597
49805,0.9426685
49816,0.8864902
49847,0.7558496
49858,0.8257203
49860,0.8479293
49904,0.8626483
49915,0.9125785
49990,0.82493156
50018,0.87636995
50023,0.8715307
50025,0.8755036
50069,0.8295231
50087,0.8912486
50127,0.84785724
50132,0.88967204
50156,0.8254521
50176,0.90836614
50225,0.91101533
50237,0.7909113
50264,0.9395748
50277,0.92429066
50366,0.8922297
50372,0.90706
50404,0.8497509
50423,0.88322484
50425,0.859465
50428,0.8232116
50431,0.87309724
50439,0.8954396
50530,0.83027935
50537,0.8193654
50546,0.7870621
50553,0.8385971
50585,0.73252946
50607,0.84382564
50629,0.81340384
50670,0.92192173
50676,0.83866465
50693,0.84890825
50753,0.81782407
50774,0.85900295
50813,0.84300476
50840,0.81827545
50938,0.9032343
50942,0.81089026
50972,0.7078119
51010,0.82986414
51050,0.89481866
51101,0.86652565
51210,0.77806413
51215,0.8877372
51224,0.8436323
51273,0.82698214
51275,0.84817976
51282,0.87978995
51293,0.86692536
51302,0.92226696
51319,0.9102448
51332,0.89455175
51375,0.9031484
51424,0.92346656
51428,0.85948676
51458,0.8412099
51493,0.84553766
51501,0.8403935
51532,0.86459136
51561,0.82694256
51601,0.9366828
51619,0.85208446
51654,0.8522329
51674,0.7953476
51675,0.90036976
51727,0.86237013
51809,0.83250505
51844,0.88706535
51873,0.8635167
51940,0.83464503
51947,0.7768274
52012,0.9198845
52013,0.86310685
52019,0.826761
52068,0.8306521
52084,0.8403446
52120,0.79366606
52135,0.7591932
52159,0.70560735
52216,0.85767466
52232,0.75845486
52235,0.7777574
52237,0.7452528
52274,0.85259277
52290,0.7893234
52295,0.8887608
52354,0.87231684
52360,0.90429807
52376,0.7739004
52416,0.8739365
52477,0.8195721
52489,0.8844878
52518,0.9081677
52536,0.8606655
52559,0.89161444
52561,0.8477074
52589,0.86624306
52646,0.8108583
52723,0.86445844
52750,0.7697694
52771,0.85196173
52797,0.8515909
52838,0.7938755
52849,0.82918626
52851,0.8821486
52893,0.85715425
52901,0.8219736
52967,0.8881375
53049,0.90274715
53098,0.86570066
53102,0.9261928
53116,0.93496436
53135,0.8940594
53144,0.78827405
53184,0.77962565
53228,0.87525934
53347,0.84518045
53356,0.80362815
53357,0.8217429
53367,0.8029959
53368,0.7727635
53381,0.82158893
53416,0.87155485
53422,0.805212
53470,0.90077126
53485,0.8719912
53512,0.90712065
53523,0.6553188
53529,0.8664869
53530,0.85897523
53595,0.897379
53605,0.77242047
53614,0.8794694
53844,0.86793005
53897,0.9145416
53909,0.7553301
53927,0.89924395
53969,0.8858796
53975,0.9187452
54035,0.7277122
54049,0.8277345
54071,0.93126357
54079,0.8132069
54082,0.8499854
54119,0.8815531
54194,0.8637712
54211,0.8971865
54279,0.73741734
54339,0.7446304
54349,0.87750435
54356,0.73623455
54414,0.8711295
54418,0.8628967
54442,0.7717703
54475,0.89116144
54485,0.9320286
54493,0.8578771
54582,0.7313041
54624,0.88245636
54655,0.8592147
54672,0.8686064
54698,0.8862948
54758,0.825375
54792,0.75175935
54809,0.85375196
54811,0.905235
54812,0.8606644
54845,0.87171847
54871,0.9400432
54922,0.8400823
54988,0.78079116
55003,0.8790134
55015,0.87319267
55039,0.9148901
55048,0.84894353
55049,0.8335474
55071,0.8458761
55093,0.9245083
55120,0.7982307
55139,0.9256626
55182,0.809812
55188,0.9463442
55203,0.83393294
55236,0.7942363
55250,0.8305624
55343,0.79953444
55352,0.7920077
55374,0.9494187
55403,0.75200206
55405,0.91199374
55426,0.88502085
55434,0.738042
55455,0.806295
55467,0.9091618
55480,0.8904802
55499,0.753532
55518,0.85636675
55527,0.86637753
55534,0.91856575
55556,0.92524314
55588,0.8551646
55596,0.809326
55633,0.8078765
55809,0.8558518
55829,0.9223101
55830,0.7779373
55831,0.91008306
55867,0.8906076
55888,0.80223686
55892,0.86056185
55893,0.81328124
55907,0.8122727
55928,0.89824003
55942,0.86136603
55999,0.8093389
56026,0.8755739
56048,0.9012719
56126,0.82097244
56133,0.8092331
56155,0.87377805
56215,0.9088088
56228,0.84090394
56326,0.7702399
56347,0.89563835
56400,0.8746447
56404,0.75877327
56423,0.88113606
56535,0.8663534
56550,0.7634044
56571,0.89341825
56586,0.85444796
56615,0.89326614
56635,0.87186617
56682,0.89258426
56696,0.79829353
56709,0.90744835
56741,0.8116763
56803,0.8191698
56810,0.7969562
56818,0.91072553
56841,0.8843976
56894,0.91784656
56945,0.88097966
56950,0.905118
57085,0.8285971
57096,0.808385
57135,0.8082608
57163,0.86503714
57166,0.8739078
57189,0.87369156
57235,0.85300255
57278,0.79928863
57293,0.75745124
57295,0.8487891
57303,0.8471153
57367,0.89418054
57372,0.69962204
57419,0.86110866
57426,0.9341265
57435,0.81834096
57449,0.82414794
57482,0.9254203
57511,0.8263818
57578,0.8048507
57621,0.8690537
57633,0.79060215
57646,0.88306427
57684,0.88793284
57715,0.7953431
57783,0.7443185
57797,0.83883816
57813,0.8114849
57815,0.8288887
57819,0.921284
57861,0.8187388
57868,0.7985757
57893,0.76295865
57913,0.8047134
57925,0.8420339
57972,0.9077889
57985,0.7834487
58023,0.919132
58027,0.65116924
58107,0.65503645
58139,0.89356196
58151,0.87037265
58156,0.82702816
58197,0.87494814
58201,0.7837364
58208,0.84389186
58210,0.82339627
58232,0.8156897
58233,0.8807856
58265,0.7588786
58291,0.83370286
58304,0.78962886
58317,0.86752415
58358,0.85963815
58414,0.7718566
58419,0.77546483
58430,0.89997756
58461,0.85441995
58529,0.91751766
58554,0.8417614
58593,0.86966866
58625,0.87631357
58630,0.8731228
58649,0.68826985
58653,0.8641354
58665,0.849231
58675,0.8626724
58742,0.74710304
58746,0.8900838
58753,0.880216
58785,0.72604394
58794,0.7613675
58871,0.86139053
58875,0.94177145
58887,0.9169361
58912,0.9096997
58930,0.8092981
58952,0.832072
58988,0.86824983
59048,0.81467044
59054,0.8201317
59079,0.791256
59086,0.8148051
59164,0.81763875
59166,0.863346
59197,0.73875964
59260,0.9238773
59267,0.76297367
59286,0.7464181
59315,0.873007
59328,0.7245063
59457,0.91428363
59470,0.80777544
59495,0.8808764
59511,0.8431787
59512,0.9354783
59531,0.886611
59541,0.80462706
59545,0.89369553
59548,0.8249845
59589,0.87328684
59602,0.91908056
59618,0.8371658
59702,0.92534065
59718,0.87339854
59745,0.92226905
59754,0.88111967
59756,0.87218064
59764,0.8889368
59796,0.78674656
59835,0.8450571
59842,0.86785513
59858,0.8718381
59896,0.8037586
59921,0.84660083
59937,0.8226754
59987,0.858422
60015,0.79387057
60028,0.84977627
60046,0.75898945
60110,0.7441742
60141,0.9008281
60166,0.89772
60170,0.7358272
60198,0.85867065
60218,0.72128326
60227,0.86861515
60243,0.84592617
60275,0.8704168
60293,0.775383
60298,0.8627505
60304,0.7979928
60321,0.86124355
60330,0.92305666
60348,0.7755731
60356,0.899399
60364,0.89750755
60368,0.8338109
60374,0.89638513
60382,0.90076137
60401,0.7770184
60436,0.7645997
60473,0.89344656
60478,0.8487731
60511,0.93463844
60562,0.8083286
60578,0.89540404
60630,0.87198436
60640,0.8846047
60705,0.79758316
60711,0.7526876
60811,0.8982295
60841,0.8906006
60865,0.89228123
60883,0.7496037
60950,0.9230523
60971,0.9158153
60987,0.73998946
61104,0.87022793
61174,0.7486731
61216,0.83872736
61221,0.8789847
61227,0.78527945
61241,0.91037077
61248,0.8664817
61260,0.71712685
61295,0.85579586
61336,0.8251389
61363,0.8179683
61373,0.7738464
61381,0.8563024
61410,0.88568294
61428,0.7967483
61450,0.9124675
61457,0.8618299
61463,0.86977565
61568,0.88264465
61572,0.88988477
61576,0.9265743
61578,0.8701743
61600,0.8716894
61601,0.8910631
61650,0.80131495
61694,0.8360941
61735,0.7635883
61755,0.91445726
61761,0.88048583
61779,0.804255
61817,0.82710505
61845,0.80249006
61851,0.8208679
61890,0.8994352
61951,0.75710946
61998,0.8695401
62002,0.85658675
62063,0.83929086
62065,0.738234
62095,0.86534727
62097,0.89503115
62125,0.83448774
62133,0.71721303
62137,0.8593747
62138,0.87857676
62173,0.85892624
62182,0.879781
62186,0.7809028
62204,0.8655001
62249,0.7330264
62262,0.8400043
62290,0.93765324
62375,0.89181757
62420,0.89074963
62442,0.8922574
62484,0.8876798
62504,0.81496173
62529,0.87823683
62541,0.8180727
62557,0.9228331
62569,0.8252152
62579,0.8585952
62586,0.76981306
62589,0.92293125
62677,0.8826505
62686,0.8375972
62715,0.7730524
62807,0.9001224
62836,0.89778155
62874,0.88095826
62878,0.93345195
62886,0.81121254
62890,0.8811083
62894,0.9113524
62899,0.81225324
62904,0.82340103
62959,0.8533722
63092,0.8442211
63163,0.7035839
63181,0.9452028
63228,0.88253593
63229,0.8378279
63244,0.79811776
63263,0.7797362
63289,0.87858146
63440,0.8709678
63460,0.8544927
63492,0.85178554
63498,0.8612709
63575,0.8661863
63599,0.8581531
63615,0.89817995
63652,0.87129384
63733,0.88562024
63759,0.83949816
63762,0.86654186
63763,0.8753396
63787,0.7833793
63852,0.83951044
63858,0.8985458
63933,0.8754758
63964,0.77527004
63971,0.9429844
64015,0.82858664
64046,0.8414008
64054,0.866396
64089,0.8024653
64096,0.7464457
64113,0.8571773
64115,0.7815084
64127,0.8140699
64137,0.8788486
64176,0.74106526
64197,0.8580621
64214,0.7632665
64279,0.7518248
64287,0.87862086
64289,0.9337194
64294,0.6869276
64304,0.8999312
64341,0.862751
64369,0.84345037
64372,0.8476168
64385,0.90003365
64406,0.90099823
64434,0.9010814
64454,0.8105928
64467,0.7682609
64500,0.9282211
64501,0.7542361
64504,0.8886156
64522,0.82576823
64549,0.865639
64554,0.7992431
64591,0.783712
64593,0.80192125
64597,0.7795726
64598,0.88618773
64600,0.933731
64627,0.92893517
64663,0.83604586
64681,0.87053406
64684,0.84557414
64704,0.94201535
64734,0.8194071
64743,0.9008792
64782,0.8846263
64803,0.7683333
64814,0.9061651
64838,0.8629837
64853,0.91391546
64865,0.7798654
64928,0.85478055
64955,0.8346128
64979,0.8718092
65005,0.85691375
65012,0.74633265
65033,0.6635211
65049,0.908867
65129,0.80377614
65202,0.8876896
65208,0.893059
65210,0.93518245
65293,0.91546637
65347,0.8563081
65355,0.852104
65389,0.87332666
65396,0.9391948
65414,0.9377763
65419,0.89223975
65426,0.89948946
65446,0.8837277
65485,0.8463102
65517,0.85060364
65541,0.89431703
65563,0.8439447
65604,0.8450769
65609,0.8315092
65622,0.8308597
65685,0.6903063
65701,0.7302426
65842,0.9164901
65884,0.8926783
65896,0.8133005
65999,0.8720349
66033,0.8071695
66042,0.88582814
66061,0.87705064
66086,0.8865842
66150,0.8814821
66201,0.8383323
66220,0.80817133
66249,0.80389374
66256,0.68036675
66282,0.88961005
66305,0.8083998
66356,0.8900355
66394,0.9185552
66404,0.82224154
66413,0.8960234
66424,0.8613276
66439,0.86585504
66458,0.8817361
66512,0.87583
66523,0.88192105
66560,0.7849464
66579,0.90436584
66586,0.90286064
66594,0.8279664
66629,0.87004405
66635,0.90365297
66650,0.7809956
66775,0.90309584
66784,0.8226457
66792,0.8769704
66865,0.8274045
66867,0.7855926
66872,0.8199083
66882,0.93826807
66903,0.83829564
66915,0.90160453
66975,0.87909055
66991,0.8705055
67060,0.74697214
67077,0.82393634
67085,0.87672496
67119,0.8781474
67143,0.8983826
67265,0.86158353
67304,0.8150461
67338,0.7113386
67339,0.93901557
67375,0.7343795
67403,0.8359634
67406,0.8707178
67407,0.82562006
67434,0.76323444
67529,0.90271926
67543,0.8041934
67551,0.8969795
67586,0.9257859
67620,0.77091265
67623,0.7990448
67627,0.7624635
67632,0.93386626
67664,0.9027236
67699,0.8710711
67705,0.9341882
67717,0.8857455
67759,0.91345024
67769,0.7772445
67805,0.8620749
67837,0.9173119
67860,0.87214375
67863,0.81089497
67879,0.77240217
67897,0.8154299
68030,0.8884675
68039,0.85816836
68070,0.8680887
68127,0.8616613
68152,0.8320408
68174,0.88017404
68334,0.91274595
68360,0.7885279
68416,0.8985602
68452,0.9042376
68468,0.82263404
68476,0.7687556
68514,0.89146084
68520,0.7862248
68533,0.77718216
68541,0.8724336
68594,0.896636
68620,0.87998235
68638,0.86426187
68706,0.9139426
68757,0.8611416
68765,0.8718865
68788,0.7472151
68838,0.8572139
68848,0.7723866
68850,0.7982301
68874,0.83363646
68904,0.936244
68967,0.87935144
68979,0.83086157
69023,0.8068459
69038,0.9035319
69056,0.8164561
69098,0.7880058
69117,0.7998214
69121,0.86316144
69134,0.802392
69138,0.8324892
69159,0.84314954
69267,0.8087128
69309,0.6587596
69325,0.86224836
69338,0.78192645
69441,0.82176006
69481,0.76294893
69489,0.8260529
69492,0.8858334
69509,0.8597722
69514,0.891645
69580,0.77508366
69587,0.8631105
69606,0.8630194
69615,0.84736913
69654,0.81072766
69659,0.8567562
69665,0.8766475
69677,0.7765221
69700,0.76522106
69719,0.77733403
69733,0.7512882
69780,0.93120855
69794,0.9266235
69800,0.8741564
69829,0.82020885
69836,0.7981941
69914,0.85286754
69925,0.7330071
69935,0.908675
69960,0.8005309
69963,0.88991845
69987,0.8460682
70016,0.9032882
70047,0.92063713
70078,0.78114927
70161,0.8989929
70189,0.8427267
70245,0.8596319
70315,0.92875296
70362,0.8070719
70399,0.78965056
70447,0.84313786
70465,0.88749933
70501,0.92243713
70502,0.93423915
70539,0.7731435
70546,0.89077425
70561,0.82283074
70608,0.8057881
70652,0.896523
70675,0.8396977
70755,0.8149885
70758,0.83549625
70766,0.88713354
70790,0.89024293
70820,0.75593114
70822,0.80053586
70887,0.85019827
70895,0.8827074
70904,0.79730254
70929,0.8820794
71043,0.8971377
71062,0.8821018
71124,0.6819527
71130,0.9068743
71132,0.8655239
71169,0.89417607
71190,0.79961056
71195,0.9096817
71212,0.90019417
71236,0.8578692
71261,0.8672439
71311,0.77251726
71331,0.9155793
71360,0.88386714
71397,0.91274196
71400,0.8727853
71450,0.82810384
71470,0.89022154
71485,0.913952
71529,0.8031617
71599,0.8329156
71604,0.92500675
71683,0.8267257
71712,0.8565046
71800,0.89641225
71818,0.81243426
71925,0.87719256
71930,0.68577725
72008,0.81856704
72016,0.9243511
72027,0.7886825
72119,0.78414506
72149,0.80793303
72164,0.88907826
72210,0.81528604
72216,0.8694662
72221,0.87175727
72224,0.7983237
72244,0.86656594
72256,0.7461855
72262,0.89617944
72263,0.9241079
72286,0.89203966
72316,0.91719383
72325,0.84650385
72337,0.8334878
72410,0.7998144
72411,0.83898866
72429,0.85856646
72436,0.8597743
72492,0.92512155
72518,0.7867608
72523,0.8113528
72600,0.8444526
72619,0.8572307
72696,0.75922537
72720,0.89957017
72734,0.87356067
72748,0.8479013
72749,0.85980177
72791,0.73362327
72797,0.7689815
72811,0.6245218
72865,0.872689
72897,0.90991706
72961,0.7834363
72963,0.9051475
73005,0.89915055
73074,0.9037341
73135,0.9012477
73149,0.8597275
73151,0.80557406
73154,0.7866285
73213,0.91913503
73214,0.884847
73258,0.936476
73263,0.8825811
73276,0.83395284
73343,0.85329187
73359,0.7974654
73399,0.6282155
73435,0.82782644
73485,0.8215708
73495,0.9179866
73520,0.85315514
73552,0.82272476
73592,0.891521
73597,0.7878438
73607,0.8999925
73614,0.92527103
73644,0.8251772
73663,0.87629235
73676,0.78431606
73685,0.8196518
73750,0.8096465
73803,0.69115996
73829,0.7595226
73838,0.9142098
73882,0.87694174
73891,0.89331037
73906,0.86077243
73972,0.8303461
73980,0.8466221
73994,0.7972115
74019,0.76956403
74133,0.9326225
74158,0.79370785
74192,0.79535973
74193,0.86273926
74210,0.8909689
74262,0.8439724
74300,0.84230006
74379,0.7395713
74394,0.9168163
74399,0.9327362
74486,0.83563316
74506,0.75872105
74513,0.79091513
74556,0.8477378
74603,0.7931868
74612,0.8527764
74636,0.913874
74656,0.79882467
74670,0.78855824
74683,0.8026436
74701,0.8863647
74721,0.8699643
74735,0.8785144
74788,0.7924775
74798,0.91194665
74809,0.7496688
74915,0.83897406
74987,0.94924027
75008,0.80609477
75074,0.90092254
75077,0.85638446
75082,0.87839234
75129,0.8591022
75141,0.8400079
75202,0.82849926
75210,0.83617866
75218,0.90161675
75239,0.7804884
75327,0.8400398
75335,0.84795934
75374,0.6611275
75376,0.8182072
75396,0.9363195
75397,0.89207524
75450,0.80799955
75493,0.7921391
75545,0.8556331
75555,0.8784559
75566,0.74626446
75569,0.76606154
75571,0.8203119
75582,0.9206508
75588,0.7829255
75615,0.84799206
75633,0.83512604
75647,0.84651446
75799,0.9088933
75803,0.77881783
75821,0.75754476
75863,0.6524513
75870,0.902192
75949,0.9014275
75983,0.8369141
76034,0.88989323
76039,0.8248468
76110,0.90068084
76144,0.8762052
76151,0.86379963
76252,0.89689183
76284,0.84703654
76286,0.83949965
76289,0.7497415
76329,0.6716732
76332,0.8733229
76335,0.86791766
76337,0.8051455
76449,0.81379
76467,0.8864779
76530,0.7512803
76547,0.8700925
76549,0.83372736
76573,0.8853655
76574,0.80579567
76642,0.9038231
76669,0.8406555
76688,0.8537848
76736,0.8340985
76746,0.89662766
76758,0.8983956
76767,0.904402
76784,0.89243007
76845,0.80214596
76892,0.8412723
76931,0.8690288
76933,0.9051006
76948,0.8845025
76970,0.8742799
76982,0.91802603
77004,0.9100063
77102,0.8285894
77124,0.8043432
77127,0.7865949
77203,0.86584127
77215,0.7282266
77235,0.85183966
77248,0.81982654
77249,0.95630544
77274,0.7819463
77275,0.8740356
77284,0.8210901
77289,0.8256
77290,0.81882894
77297,0.9372897
77300,0.8630565
77327,0.8330026
77349,0.87146455
77425,0.8643721
77453,0.8857
77465,0.92341495
77528,0.8813232
77542,0.7878436
77548,0.9257913
77584,0.93449193
77605,0.8036059
77634,0.93167657
77647,0.83900124
77653,0.85590243
77673,0.9057315
77696,0.9123993
77711,0.8495507
77715,0.831575
77719,0.86306536
77730,0.8280786
77733,0.76752305
77749,0.8810132
77823,0.8915115
77831,0.88154584
77833,0.86600095
77902,0.86569357
77921,0.8587647
77948,0.84037346
78016,0.7828498
78025,0.8953466
78075,0.8435805
78109,0.7793255
78136,0.83148634
78160,0.91806495
78178,0.8514484
78192,0.9155906
78210,0.9254014
78214,0.83478594
78263,0.831884
78266,0.9040064
78325,0.87113386
78331,0.8576668
78337,0.92083764
78346,0.9156164
78398,0.7389886
78434,0.84711176
78451,0.73576975
78464,0.8427371
78473,0.8912504
78524,0.8658527
78570,0.906539
78592,0.69191
78662,0.8352387
78680,0.7817793
78688,0.8717318
78701,0.87368244
78725,0.837509
78726,0.90922827
78790,0.81121093
78791,0.8454423
78828,0.8388756
78925,0.7588152
78940,0.77491134
78949,0.91814
78975,0.8663862
78998,0.8734879
79001,0.7607796
79008,0.74167925
79011,0.8291453
79012,0.856514
79029,0.8623728
79063,0.80219704
79064,0.8551502
79066,0.7788543
79091,0.86180854
79092,0.8746291
79118,0.72495526
79136,0.91248226
79153,0.8839797
79176,0.83327687
79221,0.8934607
79265,0.79666483
79273,0.90884566
79288,0.8358932
79305,0.73420036
79343,0.7886069
79346,0.87428975
79356,0.894736
79366,0.8738472
79408,0.89418215
79416,0.8808386
79437,0.8028625
79492,0.78091276
79494,0.9272813
79512,0.8872245
79543,0.8237399
79597,0.84864974
79599,0.8103537
79600,0.90013593
79664,0.7870346
79679,0.83832484
79687,0.8341125
79717,0.8564026
79726,0.87447274
79745,0.82463306
79754,0.80918056
79768,0.8598875
79794,0.8327969
79795,0.7231883
79800,0.8649927
79822,0.87781
79827,0.84365004
79842,0.89079344
79858,0.9202936
79902,0.8616521
79944,0.83062935
79986,0.9044181
79990,0.77502465
80003,0.9290097
80030,0.8716663
80051,0.88722736
80065,0.8750415
80105,0.7710445
80115,0.7773864
80137,0.7885204
80232,0.87149405
80260,0.79581124
80281,0.9251646
80304,0.8039641
80307,0.84702647
80324,0.8541186
80342,0.8921025
80414,0.90072423
80416,0.8481917
80437,0.9448403
80465,0.83844537
80483,0.830248
80487,0.9473199
80514,0.80648077
80547,0.852103
80569,0.8196463
80606,0.6940265
80610,0.93060577
80617,0.8717279
80624,0.87393975
80631,0.7659114
80634,0.77793103
80640,0.8664771
80663,0.78175426
80664,0.5696205
80678,0.859423
80691,0.8650611
80716,0.88552713
80841,0.9076115
80861,0.8516209
80875,0.90441006
80877,0.87823945
80878,0.8704707
80879,0.92599815
80903,0.7366957
80933,0.9174141
80987,0.796435
80995,0.9277652
81073,0.8854972
81125,0.7824829
81132,0.78478795
81155,0.7375931
81190,0.8481637
81246,0.6952974
81259,0.8885486
81356,0.8671838
81395,0.76057297
81441,0.8646196
81453,0.8948671
81483,0.8445644
81527,0.83068645
81612,0.8841349
81619,0.83110803
81677,0.9130629
81688,0.89092976
81714,0.857913
81747,0.70409936
81750,0.8406989
81755,0.8504092
81758,0.8403637
81763,0.79337835
81780,0.9144961
81812,0.815291
81863,0.8436503
81892,0.7175246
81896,0.71588296
81923,0.873401
81954,0.82779485
81958,0.84103245
81971,0.8173568
81981,0.76540154
81984,0.6807243
82031,0.8011258
82038,0.9162196
82040,0.91167027
82042,0.8828529
82046,0.8271543
82054,0.87022084
82063,0.84186625
82076,0.89190894
82077,0.9315663
82111,0.87634534
82134,0.91512775
82250,0.8750277
82257,0.9178367
82265,0.9014958
82301,0.89297813
82339,0.89932
82341,0.8610391
